customer_id,first_name,last_name,email,phone,address_line1,city,state,zip_code,country,date_of_birth,customer_since,preferred_contact,marketing_opt_in,referral_source,customer_segment,lifetime_value,created_at,updated_at
83f15dcb-9ca5-495a-bd5a-611c3e6678c6,William,Jones,william.jones408@icloud.com,(921) 295-9203,3685 Oak St,Las Vegas,NV,89101,USA,2000-10-30,2024-01-25,Email,True,Referral,Active,4574.92,2024-01-25T00:00:00,2024-04-26T00:00:00
94921b8e-d51c-458d-8089-d6a185863e93,Brian,Taylor,brian.taylor241@gmail.com,(414) 282-8468,5697 Maple Blvd,Fort Worth,TX,76101,USA,1986-11-06,2021-06-04,Phone,True,Referral,Active,5553.4,2021-06-04T00:00:00,2021-06-06T00:00:00
b684d55b-0c7e-4ca3-89e0-e205989554d7,Amanda,Jones,amanda.jones300@yahoo.com,(446) 487-3061,4372 Oak Blvd,Las Vegas,NV,89101,USA,1982-10-05,2019-05-12,SMS,True,Google,Churned,7544.87,2019-05-12T00:00:00,2019-09-18T00:00:00
d5f2aafd-cde1-49ed-adf5-1f8179924e51,Brian,Jackson,brian.jackson431@outlook.com,(891) 979-9016,2305 Lake Blvd,San Antonio,TX,78201,USA,1979-05-02,2022-07-11,Email,True,TV Ad,At Risk,5001.01,2022-07-11T00:00:00,2022-09-09T00:00:00
b87eace4-109a-47d7-aa09-76e4b5d25dcb,Donald,Torres,donald.torres445@icloud.com,(875) 867-8413,7075 Pine Rd,Atlanta,GA,30301,USA,1974-07-03,2021-01-01,SMS,False,Facebook,Churned,6263.03,2021-01-01T00:00:00,2021-07-06T00:00:00
9176e48c-2658-4320-9e06-fe21fbdb57af,Mary,Gonzalez,mary.gonzalez472@outlook.com,(755) 295-2901,254 Pine Ave,Las Vegas,NV,89101,USA,1961-07-29,2021-05-28,Email,True,Pet Store,At Risk,9036.68,2021-05-28T00:00:00,2021-10-05T00:00:00
442cc483-7476-4073-8004-aa6828e72af5,Andrew,Clark,andrew.clark591@hotmail.com,(970) 522-3982,9876 Hill Dr,Las Vegas,NV,89101,USA,1968-07-11,2020-10-06,Email,True,Google,Active,4920.6,2020-10-06T00:00:00,2021-02-16T00:00:00
69d4bc7f-cc12-4570-87f1-83b076023f54,Barbara,Clark,barbara.clark656@yahoo.com,(313) 591-7375,1942 Maple Way,Detroit,MI,48201,USA,1956-04-25,2024-01-24,Email,False,TV Ad,Churned,7452.75,2024-01-24T00:00:00,2024-10-12T00:00:00
8abdf029-1849-4102-8a21-29173b9580e4,Elizabeth,Jackson,elizabeth.jackson954@gmail.com,(561) 323-7911,5766 Pine Dr,San Jose,CA,95101,USA,1956-08-16,2020-10-24,Email,False,Google,Active,4986.93,2020-10-24T00:00:00,2020-12-01T00:00:00
3c6d5571-67a8-402a-b17c-f8b77b00b4f3,Melissa,Miller,melissa.miller405@outlook.com,(299) 585-9616,7397 Oak Rd,Las Vegas,NV,89101,USA,1955-09-28,2022-05-20,Email,True,Facebook,Loyal,6743.79,2022-05-20T00:00:00,2023-03-25T00:00:00
365f023d-5af8-4a96-a46a-d39cf545127c,Sandra,Torres,sandra.torres286@aol.com,(673) 523-5716,2519 Elm Ave,Boston,MA,02101,USA,1954-04-16,2020-07-08,SMS,False,Google,Churned,805.1,2020-07-08T00:00:00,2020-07-22T00:00:00
99f342dc-b5b6-4509-b52c-5c32051a8ca1,Amanda,Rodriguez,amanda.rodriguez19@yahoo.com,(964) 774-4918,4905 River Way,Atlanta,GA,30301,USA,1978-03-30,2020-11-06,Email,True,Direct,At Risk,9162.32,2020-11-06T00:00:00,2020-12-25T00:00:00
7e4e8539-5f37-4cb8-9172-64e06e82f8e2,Mary,Williams,mary.williams558@yahoo.com,(652) 946-7693,1336 Park Ln,Atlanta,GA,30301,USA,1999-08-22,2023-08-19,SMS,True,TV Ad,Active,5650.22,2023-08-19T00:00:00,2023-11-11T00:00:00
4f141652-8640-4d27-b7e0-8c6291f76c26,Margaret,Lee,margaret.lee632@aol.com,(619) 632-6716,1748 Elm Dr,Detroit,MI,48201,USA,1973-10-06,2024-02-22,Email,True,Direct,Loyal,1010.11,2024-02-22T00:00:00,2024-11-03T00:00:00
e93668cf-5b99-4cb4-8350-c8d9b5eb34d4,Robert,Taylor,robert.taylor609@icloud.com,(746) 824-5630,4640 Elm Blvd,Atlanta,GA,30301,USA,2003-09-21,2023-02-19,SMS,True,Referral,Loyal,9863.56,2023-02-19T00:00:00,2023-05-23T00:00:00
a21ccf0d-3ad0-469a-be34-1a8a736d5220,Michelle,Martinez,michelle.martinez360@yahoo.com,(271) 372-8285,7105 Elm Ave,Boston,MA,02101,USA,1969-03-04,2020-07-31,Phone,False,Vet Recommendation,Churned,1735.3,2020-07-31T00:00:00,2021-04-10T00:00:00
35eff31c-de92-4142-bf42-6b21add13864,Charles,Lopez,charles.lopez209@gmail.com,(912) 391-5320,3546 Hill Ave,San Jose,CA,95101,USA,1961-09-10,2021-11-19,Phone,False,Google,Loyal,698.16,2021-11-19T00:00:00,2022-10-22T00:00:00
3277830d-a39f-4853-aed4-6fda41b4cebc,Kimberly,Wright,kimberly.wright769@aol.com,(866) 415-8614,2349 Main Blvd,Los Angeles,CA,90001,USA,1983-11-17,2024-08-24,SMS,True,TV Ad,Active,6259.73,2024-08-24T00:00:00,2024-12-14T00:00:00
fd928aa0-e0db-46c4-ae58-43ee19f7a361,Emily,Harris,emily.harris348@hotmail.com,(764) 795-3641,8345 Elm Rd,Fort Worth,TX,76101,USA,1954-05-31,2023-04-17,Email,False,Vet Recommendation,Active,571.76,2023-04-17T00:00:00,2024-03-09T00:00:00
f2d6ca32-0223-4791-9695-60de707b5880,Anthony,Lopez,anthony.lopez687@icloud.com,(407) 205-3205,1136 Elm St,Seattle,WA,98101,USA,1968-09-20,2024-04-06,Email,False,Vet Recommendation,At Risk,4984.15,2024-04-06T00:00:00,2025-04-02T00:00:00
19620413-f94f-402f-9736-a5e5c8204579,Matthew,Taylor,matthew.taylor335@hotmail.com,(865) 915-4233,8113 Main St,Fort Worth,TX,76101,USA,2002-07-31,2021-03-12,Phone,False,Google,Churned,2209.83,2021-03-12T00:00:00,2021-09-29T00:00:00
ce75e8cd-d373-49d7-a630-3596ef0bbe80,Linda,Flores,linda.flores683@gmail.com,(738) 439-7329,3615 Hill Blvd,San Diego,CA,92101,USA,1974-08-30,2022-04-13,Email,False,Pet Store,Loyal,6344.76,2022-04-13T00:00:00,2022-05-24T00:00:00
d0580896-4e95-4b54-af19-dc9bb655e1e9,Donna,Walker,donna.walker40@yahoo.com,(927) 449-6466,7249 Lake Rd,Miami,FL,33101,USA,1997-09-22,2023-03-31,Phone,True,Referral,Loyal,8338.49,2023-03-31T00:00:00,2023-04-22T00:00:00
46c4f9e8-fbf8-418b-b367-2ee1b15acc39,Steven,Robinson,steven.robinson591@yahoo.com,(414) 375-3149,2527 Elm Blvd,Detroit,MI,48201,USA,1966-07-13,2024-07-16,Email,False,Referral,New,8317.42,2024-07-16T00:00:00,2025-06-27T00:00:00
b4588765-a2e4-4c68-8f14-11fa143d809d,Anthony,Lee,anthony.lee26@gmail.com,(851) 524-2775,1535 Hill Way,San Antonio,TX,78201,USA,1954-04-13,2020-04-27,Phone,True,Vet Recommendation,Loyal,4800.06,2020-04-27T00:00:00,2020-10-13T00:00:00
2d00fba2-f976-4a9c-a2dd-ab514f6480cc,Elizabeth,Miller,elizabeth.miller255@outlook.com,(421) 216-5887,1965 Park Blvd,Philadelphia,PA,19101,USA,1954-11-16,2019-11-24,Phone,True,Pet Store,Churned,3841.42,2019-11-24T00:00:00,2020-03-16T00:00:00
5fef5a8d-2bd7-4407-9bf4-f306d4923318,Jennifer,Williams,jennifer.williams980@outlook.com,(764) 962-3898,4780 Hill Blvd,New York,NY,10001,USA,1984-06-17,2021-10-30,Phone,False,TV Ad,Churned,717.41,2021-10-30T00:00:00,2021-11-17T00:00:00
149fc602-ac81-4ec6-9303-4f2439250ede,Jennifer,Ramirez,jennifer.ramirez283@aol.com,(224) 823-8868,379 Maple Rd,Portland,OR,97201,USA,1984-11-20,2024-10-15,SMS,True,Facebook,At Risk,6579.89,2024-10-15T00:00:00,2025-05-04T00:00:00
5b2ff818-cdb7-483d-bb00-15e99be8f91e,George,Nguyen,george.nguyen470@hotmail.com,(831) 766-3331,4353 Hill Ave,Columbus,OH,43085,USA,2001-06-09,2023-09-01,SMS,True,Facebook,At Risk,1769.67,2023-09-01T00:00:00,2023-11-07T00:00:00
30fa53f9-1c8f-461f-b551-d3db892fb09f,Mary,Martin,mary.martin467@outlook.com,(804) 830-8751,6537 Park Way,New York,NY,10001,USA,1973-03-21,2020-05-24,Phone,True,Referral,Active,1221.55,2020-05-24T00:00:00,2020-08-23T00:00:00
31428afc-18de-4cae-a1ea-5c15100b4f7f,David,Scott,david.scott290@gmail.com,(597) 617-2864,1598 Oak Way,Phoenix,AZ,85001,USA,1983-04-09,2020-09-26,Email,False,Google,Active,5432.08,2020-09-26T00:00:00,2020-10-27T00:00:00
7e434ae7-d5ba-4337-8cba-e1e2a4351807,Nancy,Miller,nancy.miller586@hotmail.com,(995) 658-5935,5054 Pine Dr,Charlotte,NC,28201,USA,1992-06-28,2022-08-04,SMS,True,Vet Recommendation,At Risk,5971.3,2022-08-04T00:00:00,2023-03-13T00:00:00
fdfd4b6f-aa17-4e65-861a-4aa2b09c146c,Amanda,Robinson,amanda.robinson696@icloud.com,(293) 952-9968,9047 River Rd,Dallas,TX,75201,USA,1997-01-16,2024-08-26,SMS,False,Direct,Active,7376.19,2024-08-26T00:00:00,2025-04-28T00:00:00
45da4634-ae17-414b-8b1d-1013075bd359,Andrew,Gonzalez,andrew.gonzalez51@icloud.com,(975) 452-7276,8187 Main Dr,Philadelphia,PA,19101,USA,1986-02-27,2024-08-15,Phone,False,Direct,Active,4607.12,2024-08-15T00:00:00,2025-07-19T00:00:00
fd74390f-c000-40aa-9eb1-5f262835f304,Betty,Thompson,betty.thompson226@aol.com,(316) 643-9400,1104 Main Ln,Philadelphia,PA,19101,USA,1971-10-16,2019-06-19,SMS,False,Referral,Loyal,7543.48,2019-06-19T00:00:00,2019-07-06T00:00:00
2f4761d8-f1be-455e-a95f-c39a5d6edd1e,Donald,Hill,donald.hill565@icloud.com,(764) 934-1642,215 Elm Way,Dallas,TX,75201,USA,1952-11-22,2019-04-23,Email,False,Pet Store,Active,3467.01,2019-04-23T00:00:00,2020-04-15T00:00:00
b48798cf-2180-4b76-800c-a8fbfac5bd3b,Linda,Jones,linda.jones50@outlook.com,(622) 269-3551,891 Cedar Blvd,Columbus,OH,43085,USA,1963-07-02,2024-04-18,SMS,False,Referral,Active,718.14,2024-04-18T00:00:00,2024-04-23T00:00:00
652ac2a3-b12a-4ba7-bab5-1db6334ef196,Melissa,Lopez,melissa.lopez566@outlook.com,(311) 821-1173,1037 Lake Ln,San Jose,CA,95101,USA,1971-01-09,2020-01-14,Email,False,Pet Store,At Risk,3848.18,2020-01-14T00:00:00,2020-07-22T00:00:00
cafef32d-3b57-438b-95f0-c6423b6fd5a6,Carol,Lopez,carol.lopez551@gmail.com,(635) 211-3865,8318 Main Dr,Fort Worth,TX,76101,USA,1954-03-15,2021-11-12,Email,False,TV Ad,Churned,8329.96,2021-11-12T00:00:00,2022-07-20T00:00:00
43ff1f19-3522-4a07-8705-ac9b9b8eaf87,Jessica,Jackson,jessica.jackson63@yahoo.com,(362) 346-1728,6441 Oak Blvd,Fort Worth,TX,76101,USA,1970-07-09,2021-08-22,Phone,False,Referral,Active,2919.72,2021-08-22T00:00:00,2021-12-10T00:00:00
daf52075-7af1-4297-b1a9-a2d3cd627a6d,Barbara,Smith,barbara.smith229@yahoo.com,(922) 371-7943,1509 Hill Ave,San Diego,CA,92101,USA,1960-02-04,2023-12-09,Phone,True,Vet Recommendation,Loyal,1470.63,2023-12-09T00:00:00,2024-04-23T00:00:00
1d295951-3c72-4905-9a17-705011aa114d,Emily,Miller,emily.miller236@outlook.com,(282) 700-8911,8979 Pine Blvd,Portland,OR,97201,USA,1960-04-24,2024-04-05,Email,True,Vet Recommendation,New,5887.6,2024-04-05T00:00:00,2025-03-16T00:00:00
57658f74-fef3-466f-baa9-6193f2f41bf6,Nancy,Allen,nancy.allen151@yahoo.com,(965) 809-2996,1494 Oak Dr,Los Angeles,CA,90001,USA,1955-03-13,2021-08-26,SMS,True,Facebook,At Risk,2670.02,2021-08-26T00:00:00,2022-08-17T00:00:00
4880c6b9-3ecc-4e4b-87ed-1fca2c99993d,Joseph,Thomas,joseph.thomas913@outlook.com,(744) 752-7027,5330 Lake Ln,Charlotte,NC,28201,USA,2004-09-21,2022-07-04,SMS,False,Referral,At Risk,2864.21,2022-07-04T00:00:00,2022-09-14T00:00:00
d4226d75-e790-4674-b507-68e4909c8417,David,Lopez,david.lopez524@hotmail.com,(891) 751-2761,5869 Maple Blvd,Portland,OR,97201,USA,1969-05-25,2023-07-16,Phone,True,Pet Store,At Risk,7931.37,2023-07-16T00:00:00,2023-09-03T00:00:00
acc5a0d7-0f13-4277-bca4-7cb3dfbbee38,Margaret,Moore,margaret.moore787@gmail.com,(470) 549-5075,9078 Pine Way,Chicago,IL,60601,USA,1959-08-08,2020-05-24,Phone,False,Google,Churned,3000.07,2020-05-24T00:00:00,2021-02-20T00:00:00
bca164f5-55e7-4a8b-bf40-e7e5e54c3844,Christopher,Lopez,christopher.lopez606@gmail.com,(913) 904-6798,3930 Park St,Detroit,MI,48201,USA,1981-07-29,2020-12-11,Email,True,Vet Recommendation,Loyal,6818.97,2020-12-11T00:00:00,2021-07-01T00:00:00
175eadff-dc71-438c-a22c-9963bd6c8e2c,Barbara,King,barbara.king645@outlook.com,(631) 699-9755,9123 Main Dr,Phoenix,AZ,85001,USA,1986-09-17,2024-07-15,Email,True,TV Ad,Loyal,2939.86,2024-07-15T00:00:00,2025-01-01T00:00:00
62c35ccf-70f9-4d6b-a5a0-2ff32c8db3e0,Jennifer,Thompson,jennifer.thompson147@gmail.com,(253) 516-7870,6145 River Dr,Atlanta,GA,30301,USA,1993-05-13,2024-06-26,SMS,True,Referral,New,7965.21,2024-06-26T00:00:00,2025-03-19T00:00:00
0cfbede6-e12f-4d0a-bfaf-06f129b3ff25,Charles,Rodriguez,charles.rodriguez556@gmail.com,(596) 721-8058,5042 Oak Way,Phoenix,AZ,85001,USA,1985-12-29,2023-08-19,Phone,False,Referral,New,6649.36,2023-08-19T00:00:00,2023-11-16T00:00:00
e3652df8-f982-42f7-8e67-af0bd1fc0045,William,Gonzalez,william.gonzalez814@icloud.com,(657) 544-4212,9706 Pine St,Fort Worth,TX,76101,USA,1983-10-29,2021-08-17,Phone,False,Pet Store,Active,6862.24,2021-08-17T00:00:00,2022-03-12T00:00:00
6a2bfe47-84c2-479c-bfe9-45f25de3c2c6,Patricia,Martin,patricia.martin275@hotmail.com,(325) 710-3977,1557 Cedar Way,San Diego,CA,92101,USA,1974-03-15,2024-11-29,Phone,True,TV Ad,Churned,9939.43,2024-11-29T00:00:00,2025-01-22T00:00:00
03e89547-292d-495e-a18b-808c454c2601,Joseph,Moore,joseph.moore167@aol.com,(787) 852-4958,7781 Hill Ave,Philadelphia,PA,19101,USA,1998-10-07,2019-05-07,Phone,False,Pet Store,Churned,4523.87,2019-05-07T00:00:00,2020-03-02T00:00:00
37201502-54eb-4e94-a67c-83dcac012438,Thomas,Sanchez,thomas.sanchez685@gmail.com,(790) 352-2751,4833 Oak Dr,San Jose,CA,95101,USA,1998-10-01,2023-08-16,Phone,False,Google,Churned,2283.57,2023-08-16T00:00:00,2024-07-22T00:00:00
73234af5-1127-43e4-b1dd-bc2ff313500c,Brian,Sanchez,brian.sanchez936@icloud.com,(946) 981-8192,9127 Pine Blvd,Nashville,TN,37201,USA,1998-07-30,2023-04-13,Phone,True,Pet Store,Loyal,7072.28,2023-04-13T00:00:00,2024-02-07T00:00:00
819303f2-b76f-40dd-9477-513ea4c8b3af,Donna,Johnson,donna.johnson212@yahoo.com,(278) 973-2330,8043 Hill Ave,Miami,FL,33101,USA,2004-12-18,2024-11-13,Email,True,Pet Store,Loyal,7537.71,2024-11-13T00:00:00,2025-07-04T00:00:00
6dc5e330-8fbf-44aa-a60f-f5fc4d835f7c,Andrew,Smith,andrew.smith695@yahoo.com,(200) 563-4297,7431 River Way,Seattle,WA,98101,USA,1959-07-20,2019-04-29,SMS,False,Google,New,3605.71,2019-04-29T00:00:00,2019-08-18T00:00:00
e6f1115c-8048-42ae-836e-754539df2785,Jessica,Wilson,jessica.wilson423@outlook.com,(577) 961-6082,1915 Maple St,Austin,TX,78701,USA,1973-12-16,2022-01-18,Phone,True,Vet Recommendation,At Risk,9095.98,2022-01-18T00:00:00,2022-10-28T00:00:00
ffaaa856-bcf0-47c9-a290-134613726673,George,Garcia,george.garcia295@outlook.com,(652) 968-3116,7970 Park Rd,Boston,MA,02101,USA,1992-09-02,2023-11-05,SMS,True,TV Ad,Loyal,6192.01,2023-11-05T00:00:00,2024-07-14T00:00:00
ac9cad0f-f3f5-428e-9373-5f40fe7c3aee,Mark,Rodriguez,mark.rodriguez546@icloud.com,(990) 812-8990,5150 Oak Rd,Denver,CO,80201,USA,1951-03-04,2019-08-12,Email,False,Referral,Churned,6413.49,2019-08-12T00:00:00,2019-09-24T00:00:00
9e40a986-0e32-4495-8350-3110abf4a971,Donna,Brown,donna.brown753@gmail.com,(945) 774-8233,1428 Park Ave,Nashville,TN,37201,USA,2000-12-06,2024-05-18,SMS,True,Vet Recommendation,Loyal,9570.69,2024-05-18T00:00:00,2025-02-13T00:00:00
60e6e887-82a3-4963-9335-02af8657cde9,Melissa,King,melissa.king26@yahoo.com,(860) 351-3477,8677 Park Rd,Seattle,WA,98101,USA,1976-03-23,2023-11-20,SMS,False,Vet Recommendation,Loyal,2119.07,2023-11-20T00:00:00,2023-11-29T00:00:00
11d4f8b1-1f8e-4e4d-97d3-a97465c14ac4,Paul,Allen,paul.allen735@icloud.com,(218) 802-9169,1018 Hill St,Atlanta,GA,30301,USA,1995-01-23,2020-04-12,SMS,False,Referral,New,6919.4,2020-04-12T00:00:00,2020-08-04T00:00:00
c7806e41-ca67-4742-aa24-77654d256e78,Emily,Gonzalez,emily.gonzalez692@aol.com,(468) 605-2534,7447 Hill Ave,Phoenix,AZ,85001,USA,1984-12-25,2024-03-22,SMS,False,Pet Store,Active,7850.19,2024-03-22T00:00:00,2024-07-17T00:00:00
364607f0-6dd6-4810-a494-c90fa4f99aec,Amanda,Thomas,amanda.thomas78@hotmail.com,(635) 255-3199,6840 Park Ln,Charlotte,NC,28201,USA,1987-11-29,2023-10-20,Phone,True,Direct,Churned,7434.9,2023-10-20T00:00:00,2024-09-12T00:00:00
b49ff190-04ee-4786-88ad-7decb56bfe8a,Amanda,Clark,amanda.clark873@icloud.com,(406) 572-8729,7864 Cedar Dr,Portland,OR,97201,USA,1994-05-30,2019-12-29,Email,False,Pet Store,New,7908.15,2019-12-29T00:00:00,2020-12-01T00:00:00
a9146897-ff30-44e5-9fc3-0cca70827596,Kimberly,King,kimberly.king284@gmail.com,(896) 885-5314,1934 Park Dr,Atlanta,GA,30301,USA,1999-11-12,2019-10-11,Email,False,TV Ad,New,7898.52,2019-10-11T00:00:00,2020-06-06T00:00:00
fd443204-a978-4363-ba3d-02c968217790,Richard,Smith,richard.smith635@outlook.com,(852) 905-5413,5710 River St,Seattle,WA,98101,USA,1966-05-05,2024-06-02,SMS,True,TV Ad,Churned,7111.47,2024-06-02T00:00:00,2024-11-04T00:00:00
0df37e42-e64f-49c1-b172-4755d018c4dc,Emily,Martin,emily.martin386@gmail.com,(622) 702-7157,8480 River Blvd,San Diego,CA,92101,USA,1992-04-12,2022-08-05,SMS,False,Pet Store,Loyal,4522.97,2022-08-05T00:00:00,2022-10-13T00:00:00
a604e1e3-c0af-43ad-a32b-221b9d980f41,Brian,Thomas,brian.thomas160@hotmail.com,(709) 434-8032,3442 Elm Ln,Boston,MA,02101,USA,2003-04-27,2021-04-09,SMS,False,Pet Store,Loyal,7436.55,2021-04-09T00:00:00,2021-10-22T00:00:00
310d1815-7090-4ce8-8222-9bfc4994cba3,Elizabeth,Scott,elizabeth.scott103@icloud.com,(702) 894-2501,761 Elm Ln,Dallas,TX,75201,USA,1959-08-09,2024-06-09,SMS,False,TV Ad,New,6633.8,2024-06-09T00:00:00,2025-03-04T00:00:00
dc25196f-a7b5-4a5d-9e64-c428c8452ac4,Steven,Williams,steven.williams556@yahoo.com,(777) 739-6264,7385 River Blvd,Columbus,OH,43085,USA,1998-01-09,2023-08-31,SMS,True,Direct,Active,8824.52,2023-08-31T00:00:00,2023-09-28T00:00:00
a7ac9768-7305-4c59-bb55-a21110adf996,David,Anderson,david.anderson176@outlook.com,(571) 302-8870,7406 Oak Ln,Jacksonville,FL,32099,USA,1960-12-25,2023-09-19,Phone,False,Google,At Risk,8086.58,2023-09-19T00:00:00,2023-11-04T00:00:00
def7d4da-3bfa-4188-b3c0-b6753046143b,Donald,Rodriguez,donald.rodriguez100@yahoo.com,(479) 218-6836,1389 Pine St,Phoenix,AZ,85001,USA,1967-07-26,2021-05-31,Phone,True,Google,Active,675.06,2021-05-31T00:00:00,2022-02-14T00:00:00
1be43ecb-f255-447c-9da0-76046c22dede,Thomas,Miller,thomas.miller162@aol.com,(901) 325-2826,9593 Lake Blvd,Atlanta,GA,30301,USA,1992-07-06,2023-08-26,Phone,True,Referral,At Risk,1104.68,2023-08-26T00:00:00,2024-01-06T00:00:00
165198b1-0303-4bf7-8e63-67db0c1f5613,Kenneth,Nguyen,kenneth.nguyen594@gmail.com,(338) 508-2234,7418 Cedar St,Denver,CO,80201,USA,2000-11-07,2020-12-02,Phone,True,Direct,New,3072.42,2020-12-02T00:00:00,2021-09-23T00:00:00
14e9f090-cbff-41f5-af25-aa416f9371ad,Betty,Jones,betty.jones609@aol.com,(266) 594-9746,2552 River Blvd,Detroit,MI,48201,USA,1982-02-13,2024-01-06,SMS,False,Facebook,Loyal,8635.33,2024-01-06T00:00:00,2024-01-19T00:00:00
9a0b8f22-1dd6-47d1-8808-b1a19ae1f535,Carol,Jackson,carol.jackson354@icloud.com,(347) 847-9167,4109 Elm Blvd,Seattle,WA,98101,USA,1952-07-16,2021-09-18,Phone,True,Referral,New,5229.59,2021-09-18T00:00:00,2021-11-24T00:00:00
125eb47e-ebe3-42b2-a50a-43f981a424f8,Dorothy,Thompson,dorothy.thompson514@yahoo.com,(517) 403-8366,8698 Cedar St,Los Angeles,CA,90001,USA,1961-01-26,2023-06-03,Phone,False,Direct,Churned,5233.44,2023-06-03T00:00:00,2024-02-26T00:00:00
dc329efc-1b25-46e1-8942-a4c22e1e22db,Michelle,Brown,michelle.brown948@hotmail.com,(200) 324-8919,8960 Oak Ln,Jacksonville,FL,32099,USA,1983-05-05,2019-06-06,Email,False,Google,Active,2672.87,2019-06-06T00:00:00,2019-06-06T00:00:00
12b6d6c2-a192-4556-a756-f49c912f5e22,Susan,Allen,susan.allen855@hotmail.com,(424) 289-8319,7139 Cedar Dr,Phoenix,AZ,85001,USA,1960-11-20,2023-06-29,Email,False,Google,Churned,8291.5,2023-06-29T00:00:00,2024-04-05T00:00:00
b362b143-5a10-44ab-816e-f2524b92b3e8,Carol,Torres,carol.torres324@hotmail.com,(427) 229-8946,9793 Lake Ln,Portland,OR,97201,USA,1961-07-23,2019-06-23,SMS,False,Facebook,Active,5568.6,2019-06-23T00:00:00,2019-11-27T00:00:00
e6aac864-2987-48ea-8ab3-1a8cd9ef29c3,Linda,Miller,linda.miller926@hotmail.com,(333) 779-7532,3440 Maple Blvd,Jacksonville,FL,32099,USA,1969-04-04,2021-01-05,Email,False,Google,Loyal,1802.0,2021-01-05T00:00:00,2021-06-07T00:00:00
e6b97764-3822-410e-bf75-05013aef2fdf,Ashley,Hernandez,ashley.hernandez461@yahoo.com,(759) 301-1001,4602 River Way,Houston,TX,77001,USA,1957-10-08,2021-09-20,SMS,False,Direct,Active,2740.72,2021-09-20T00:00:00,2022-08-20T00:00:00
6b49b1f9-fa04-44f2-84b7-752bae470aa9,Richard,Garcia,richard.garcia397@aol.com,(589) 489-4320,2011 Lake Way,San Diego,CA,92101,USA,1959-07-11,2021-04-08,Email,True,Direct,New,6339.28,2021-04-08T00:00:00,2021-09-02T00:00:00
59ff748b-a4f3-4181-834b-7642472d3979,Emily,Perez,emily.perez310@hotmail.com,(374) 691-4520,5962 Pine Rd,Jacksonville,FL,32099,USA,1996-01-08,2020-10-06,SMS,True,Direct,Loyal,8930.49,2020-10-06T00:00:00,2020-11-13T00:00:00
8029ce06-bd52-4f49-9b04-64fe78955e5f,Brian,Flores,brian.flores447@outlook.com,(917) 306-4030,4211 Oak Ave,Columbus,OH,43085,USA,1998-11-10,2021-05-16,Email,True,Google,Churned,3386.4,2021-05-16T00:00:00,2021-10-30T00:00:00
1f8418c7-48c5-4c14-bd67-c91132a1e3c6,Donna,Miller,donna.miller255@aol.com,(993) 417-3037,3146 Hill St,Charlotte,NC,28201,USA,1980-10-14,2020-07-25,SMS,True,Google,Churned,9304.61,2020-07-25T00:00:00,2020-11-11T00:00:00
b6c55ab3-d3ca-4e56-a9c7-3764bde2b55a,Margaret,Scott,margaret.scott48@gmail.com,(591) 917-5565,1285 Hill Rd,Atlanta,GA,30301,USA,1963-05-19,2019-12-02,SMS,False,Facebook,Loyal,6592.64,2019-12-02T00:00:00,2020-05-19T00:00:00
27ceb4ce-785f-4a67-86b9-81ebaea659d9,David,Scott,david.scott602@outlook.com,(939) 868-6950,8305 Cedar Dr,Philadelphia,PA,19101,USA,1975-12-17,2019-11-30,Phone,False,Referral,At Risk,2004.93,2019-11-30T00:00:00,2019-12-31T00:00:00
59579146-430f-412d-99d4-d4d98719416b,George,White,george.white935@outlook.com,(846) 960-4904,1135 Pine Ave,Portland,OR,97201,USA,1966-12-08,2023-10-08,SMS,False,Direct,Active,3524.57,2023-10-08T00:00:00,2024-07-16T00:00:00
0f210cf7-1ee8-4f54-ac1c-0a46b9cd8c40,Lisa,Thomas,lisa.thomas974@hotmail.com,(803) 701-6494,5717 Oak Ln,San Diego,CA,92101,USA,1997-08-01,2023-04-30,Email,True,Facebook,New,5825.02,2023-04-30T00:00:00,2023-12-21T00:00:00
fee27381-b359-46f7-94ca-5d04cd9fd913,Michelle,Robinson,michelle.robinson910@outlook.com,(981) 290-1810,4115 Elm Ave,Las Vegas,NV,89101,USA,1986-05-04,2024-10-29,SMS,True,Facebook,Churned,8880.87,2024-10-29T00:00:00,2025-04-10T00:00:00
497a1e3f-8147-48bb-9bc1-6feffef02570,Melissa,Robinson,melissa.robinson347@hotmail.com,(278) 612-5921,1326 Hill Blvd,Detroit,MI,48201,USA,1953-03-12,2020-08-28,Email,False,Facebook,New,8231.33,2020-08-28T00:00:00,2021-04-19T00:00:00
17e727c3-9152-4b08-a77a-423fef45a502,Nancy,White,nancy.white389@hotmail.com,(256) 854-2811,1459 Maple Way,Chicago,IL,60601,USA,1994-07-29,2022-08-03,SMS,False,Facebook,At Risk,1437.05,2022-08-03T00:00:00,2023-02-16T00:00:00
febff4c8-6d43-42e4-ac9f-14e28b8506ac,David,Garcia,david.garcia449@gmail.com,(589) 493-3087,3066 Main Dr,San Antonio,TX,78201,USA,1985-05-22,2020-06-21,Phone,False,Direct,Churned,7132.79,2020-06-21T00:00:00,2020-08-01T00:00:00
fac56350-57d5-477a-838a-5618703b964a,Brian,Walker,brian.walker106@outlook.com,(778) 475-3105,2749 Elm St,Atlanta,GA,30301,USA,1998-08-16,2023-05-27,Email,True,Direct,At Risk,2541.45,2023-05-27T00:00:00,2023-08-07T00:00:00
